smiles,identifier,P_TR,PS,rank
O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCC2=CC=CC=C2C1)C1=CC=CC=C1,CNP0011122.2,0.00608857860788703,0.005205734709743411,2536
COC1=CC=CC(CC(=O)NCC(=O)N2CCCC3=CC=CC=C32)=C1,CNP0517656.0,0.00606360612437129,0.005184383236337455,2537
CN1C(=O)[C@H](O)[C@@H](C2=CC=CC=C2)[C@@H]1[C@H](O)C1=CC=CC=C1,CNP0284948.9,0.006062031257897615,0.005183036725502462,2538
CC1(C)C[C@@H](N[C@@H](C2=CC=CC=C2)C2=CC=C3OCOC3=C2)CCO1,CNP0279983.1,0.006033505313098431,0.00515864704269916,2539
CN1C=CN=C1CN1C[C@@H]2OC3=CC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0057350.1,0.006016103085130453,0.005143768137786537,2540
CC1=CC=C(N2C(=O)N[C@@H]3CCN(C(=O)C4=CC=CC=C4)[C@@H]3C2=O)C=C1,CNP0468168.1,0.0060111586935818195,0.005139540683012454,2541
CC1=CC=C(C2=NC3(CCN(CC4=CC=CC=C4)CC3)NC2=O)C=C1,CNP0549203.0,0.0059959376230835915,0.00512652666773647,2542
CC1=NOC(C)=C1CCC(=O)N1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2,CNP0402983.1,0.0059907506220042706,0.0051220917818136525,2543
O=C(NC[C@H]1CN2C=C(C3=CC=CC=C3)N=C2CO1)C1CC1,CNP0539732.1,0.005989751312881708,0.0051212373725138625,2544
O=C1C[C@@H]2CCN(C(=O)C3=CC=CC=C3)C[C@@H]2CCN1CCC1=CNC=N1,CNP0193827.1,0.005965682212263346,0.005100658291485162,2545
CC(C)[C@@H](CC(=O)N[C@@H]1CCOC(C)(C)C1)C1=CC=CC=C1,CNP0285487.1,0.005961272399872541,0.005096887901891024,2546
CN1C(=O)C2=CC=CC=C2NC(=O)[C@H]1CC1=CC=CC=C1,CNP0255503.1,0.005954881198704243,0.005091423424892127,2547
COC(=O)C1=CC=CC=C1NC(=O)[C@H]1COC2=CC=CC=C2C1,CNP0327294.2,0.0059487479738891125,0.0050861795176751915,2548
COC1=CC=C(C(=O)NC2=CC=C([C@@H](O)[C@H]3COCC(=O)N3C)C=C2)C=C1,CNP0004498.1,0.0059471833519637585,0.0050848417659290135,2549
CC1=CC=CC(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCN(C)CC3)=N2)=C1,CNP0323346.1,0.005947008728981018,0.0050846924632787695,2550
CC1=CC=CC(OC[C@@H]2CN(C(=O)NC(C)C)[C@H]3C4=CC=CC=C4OC[C@@H]23)=N1,CNP0525411.1,0.00593094015493989,0.005070953832473605,2551
CC(C)N1CC[C@H](C2=NN=C(C3=CC=NC=C3)O2)C1,CNP0145768.1,0.00590303260833025,0.005047092880122364,2552
CN1CCC(N2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)CC1,CNP0013151.1,0.005894803442060947,0.005040056942962111,2553
COC(=O)[C@@H](NC(=O)N1CCC2=CC=CC=C2C1)C(C)C,CNP0394421.1,0.005892534740269184,0.005038117202930152,2554
NS(=O)(=O)C1=CC=C(C(=O)NCC2=CC=CC=C2)C=C1,CNP0551787.0,0.005865424871444702,0.0050149382650852194,2555
O=C1N[C@@H]2CCN(C(=O)C3CC3)[C@H]2C(=O)N1C1=CC=CC=C1,CNP0459383.1,0.00584205100312829,0.004994953607674689,2556
CC[C@H]1CN(S(C)(=O)=O)CC[C@H]1CC(=O)NCC1=CC=CS1,CNP0035903.1,0.005826446693390608,0.00498161192284897,2557
CC(=O)C1=CC=C(NC(=O)N2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)C=C1,CNP0394916.1,0.005818742793053389,0.004975025088060648,2558
COC1=CC=CC(NC(=O)C2=CC=C(C)C=C2)=C1,CNP0520281.0,0.00578144658356905,0.004943136828951537,2559
O=C(NC[C@@H]1NCCC2=CC=CC=C21)C1=CC=CC=C1,CNP0254773.2,0.005780575331300497,0.004942391908261924,2560
COC1=CC(OC)=C(C[C@H]2C(=O)NC3=CC=CC=C32)C(OC)=C1,CNP0397214.1,0.0057771592400968075,0.004939471150282771,2561
COC1=CC=CC(CNC(=O)C2CCN(S(C)(=O)=O)CC2)=C1,CNP0526082.0,0.0057629807852208614,0.0049273485713638345,2562
O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCOCC1)C1=CC=CC=C1,CNP0013113.2,0.005741684697568417,0.004909140416420997,2563
O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCC1=CC=CC=C1)C1CCC1,CNP0023829.1,0.005728157702833414,0.004897574835922569,2564
O=C(O)C1C2C(=O)N(CCC3=CC=CC=C3)C[C@]23C=C[C@H]1O3,CNP0401575.1,0.005727772135287523,0.004897245175670832,2565
CC1=CC=C(C)N1CCC(=O)N1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2,CNP0185345.1,0.005724376067519188,0.004894341537728904,2566
CC1=CC=C(CN2CCC3(CC2)N=C(C2=CC=CC(Cl)=C2)C(=O)N3)C(C)=C1,CNP0560762.0,0.005721204448491335,0.00489162980346009,2567
CC(C)CC1=CC=C([C@@H](C)C(=O)NCC2=CC=CC=C2)C=C1,CNP0366188.1,0.005711645353585482,0.004883456777315586,2568
CCOCC(O)CN1C[C@@H]2C[C@H](C1)C1=CC=CC(=O)N1C2,CNP0364870.1,0.005708461627364159,0.004880734691396356,2569
O=C(O)C1=NC=CN=C1C(=O)N1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2,CNP0370713.1,0.005703735630959272,0.004876693964470178,2570
O=C(C1=CC=CC=C1Cl)N1CC2(CC(=O)N(CC3=CC=CC=C3)O2)C1,CNP0496528.0,0.005694999359548092,0.004869224452413617,2571
ClC1=CC=CC(CN2CCOC[C@H](OC3=CC=CC=C3)C2)=C1,CNP0538149.1,0.005664697848260403,0.004843316660262645,2572
CN1CCOC[C@H]1C1=NC(C2=CC=C(Cl)C=C2)=CN1,CNP0006857.1,0.005663985852152109,0.004842707903590055,2573
COC1=CC2=C(C=C1O)C[C@H]1C3=CC(O)=C(OC)C=C3[C@@H]2CN1C,CNP0323389.1,0.005662257317453623,0.0048412300064228486,2574
NS(=O)(=O)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,CNP0023751.0,0.005660402122884989,0.004839643815066666,2575
O=C(O)C1=CC=C(N2C(=O)[C@H]3CC4=CC=CC=C4CN3C2=O)C=C1,CNP0127827.1,0.005655978340655565,0.004835861481260509,2576
COC1=CC=C([C@@H]2C(C(C)=O)=C(O)C(=O)N2CC2=CC=CN=C2)C=C1,CNP0371478.2,0.00564484391361475,0.00482634154614061,2577
CC(C)(C)CN1CCOC[C@H]1C1=NC(C2=CC=CN=C2)=CN1,CNP0005025.1,0.005643106997013092,0.004824856482446193,2578
COC1=CC(OC)=CC(C2NCCC3=C2NC=N3)=C1,CNP0166386.0,0.005641223397105932,0.0048232460045255715,2579
CS(=O)(=O)C1=CC=C(C2=CNC([C@@H]3COCCN3CC3CC3)=N2)C=C1,CNP0004398.1,0.005632646847516298,0.004815913054626435,2580
CO[C@@H](C1=NCCN1)[C@@H](OC1=CC=CC=C1)C1=CC=CC=C1,CNP0067784.1,0.0056266626343131065,0.004810796552337707,2581
COC1=CC=CC=C1NC(=O)C1=CC=CC=C1C(=O)O,CNP0595380.0,0.005613876506686211,0.00479986441321671,2582
COC1=CC=CC=C1C1=NN(C)C([C@H]2C[N@]3CC[C@H]2C[C@@H]3CO)=C1,CNP0103690.1,0.005611476022750139,0.004797811999451369,2583
COC1=CC2=C(C=C1OC)[C@H](C)N(C(=O)NCC1=CC=CC=C1)CC2,CNP0373212.1,0.005597192328423262,0.004785599440801887,2584
COC1=CC=C([C@@H]2CNCC3=CC(OC)=C(OC)C=C32)C=C1OC,CNP0443727.1,0.005586732178926468,0.004776656012982127,2585
COCC(=O)N1CC[C@H](C2=NC3=CC(Cl)=CC=C3O2)C1,CNP0029494.1,0.0055738165974617004,0.004765613190829752,2586
CCN1C(=O)CC[C@H]1C1=NC(CNC(=O)C2=CC=NO2)=NO1,CNP0546300.1,0.00557314557954669,0.004765039470512419,2587
CN1C(=O)CO[C@H](C2=CC=C(NC(=O)C3CC3)C=C2)[C@H]1CO,CNP0244748.1,0.005568324588239193,0.00476091752294451,2588
O=C(NC1=CC=C2NC(=O)[C@@H]3CCCN3C(=O)C2=C1)C1=CC=CS1,CNP0256934.1,0.005552470218390226,0.004747362036723645,2589
O[C@@H]1C[C@@H](C2=NC(CC3=CC=CC=C3)=NO2)N(C2CCOCC2)C1,CNP0477610.1,0.005542558152228594,0.0047388872201554475,2590
COC1=CC=CC=C1NC(=O)N1CCN2C(=O)NC[C@H]2C1,CNP0089584.1,0.005541959311813116,0.0047383752116002134,2591
COC1=CC=CC(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)=C1,CNP0326812.2,0.0055405558086931705,0.004737175216432662,2592
CC1=CC=C(NC(=O)CCCN2C(=O)C3=CC=CC=C3C2=O)N=C1,CNP0040702.0,0.005497175268828869,0.004700084854848682,2593
O=C(O)[C@@H]1[C@H]2C(=O)N(CCC3=CC=CC=C3)C[C@]23C=C[C@H]1O3,CNP0401575.2,0.005496286321431398,0.004699324804823847,2594
O=C(O)[C@@H]1[C@H]2C=C[C@]3(CN(CCC4=CC=CC=C4)C(=O)[C@@H]13)O2,CNP0401575.4,0.0054962788708508015,0.004699318434577435,2595
CN1C[C@H]2CN(C(=O)NC3=CC=CC=C3)CCN2C1=O,CNP0005334.1,0.005495601333677769,0.0046987391402944926,2596
CN1C2CC[C@@H]1C[C@@H](OC(=O)[C@H](O)CC1=CC=CC=C1)C2,CNP0329964.4,0.005483979359269142,0.004688802352175114,2597
O[C@@H]1C[C@@H](C2=NC(C3CC3)=NO2)N(CC2=CC=CC=C2)C1,CNP0064370.1,0.005482756998389959,0.0046877572336234165,2598
COC1=CC=C(CC(=O)N[C@H]2C[C@@H](C3=NC(C)=NO3)N(C)C2)C=C1,CNP0477492.1,0.005478959996253252,0.00468451079679653,2599
COC1=CC=C(CCNC(=O)C2CCN(C(=O)C3=CC=CC=C3)CC2)C=C1,CNP0484724.0,0.005474191624671221,0.004680433839093893,2600
O=C(C1CC1)N1CC[C@H](C2=NN=C(C3=CC=CC=C3)O2)C1,CNP0343493.1,0.005471702665090561,0.004678305778652427,2601
CCO[C@@H](C1=CC=C(O)C=C1)[C@H]1C(=O)N(C)C[C@@H]1C1=CC=C(O)C=C1,CNP0136058.1,0.005467739421874285,0.004674917205702513,2602
CNC(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)CCN1C(C)=CC=C1C,CNP0161415.1,0.00544848944991827,0.004658458479680122,2603
CC1=CC=C(CN2C[C@H]3CN(CC4=NC=CN4)CCN3C2=O)C=C1,CNP0604296.1,0.0054269228130578995,0.004640019005164505,2604
CC(C)N1CCN(C[C@H]2COC3=CC=CC=C3O2)CC1,CNP0136283.1,0.005413612350821495,0.004628638559952378,2605
CN1C=C(CN2CC[C@@](C)(O)[C@@H](NC(=O)C3CC3)[C@@H]2C2=CC=CC=C2)C=N1,CNP0016672.1,0.005401961039751768,0.0046186766889877605,2606
CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)C1=CC=CC=C1)C2,CNP0231295.16,0.005392070394009352,0.0046102201868779965,2607
CC(C)NC[C@H]1[C@@H]2CC(=O)N(CC3=CC=CC=C3)[C@@H]2C[C@@H]1C,CNP0496793.1,0.005387791432440281,0.004606561674736438,2608
CC(C)CNC(=O)N1C[C@@H](C2=NC(C3=CC=CC=C3)=NO2)C2(CCOCC2)C1,CNP0514084.2,0.00538091454654932,0.00460068193729967,2609
COC1=CC([C@@H]2C(C(C)=O)=C(C)NC3=NC=NN32)=CC=C1O,CNP0594006.2,0.005379286594688892,0.004599290038459003,2610
CC(C)C(=O)N1CCC(O)(C2=CSC(CN3CCOCC3)=N2)CC1,CNP0009697.0,0.005358775146305561,0.004581752750091255,2611
CC1(C)CCC2=CC(CC(=O)N[C@H](C(=O)O)C3=CC=CC=C3)=CC=C2O1,CNP0404261.1,0.005355393514037132,0.004578861454501749,2612
COC1=CC=CC([C@@H]2C[C@H](CO)CN(C)C2)=N1,CNP0279240.1,0.00535421771928668,0.004577856149990111,2613
O=C1CC2(CCN(CC3=CC=CC=N3)CC2)ON1CC1=CC=CC=C1,CNP0526705.0,0.005337187089025974,0.004563294961117208,2614
CC(C)C1=CC=C(N2C(=O)N[C@@H]3CCN(C(=O)CC(C)(C)C)[C@@H]3C2=O)C=C1,CNP0439601.2,0.005324267316609621,0.0045522485557012255,2615
CCNC(=O)N1C[C@@H]2C[C@H]1C(=O)N(CC1=CC=C(OC)C=C1)C1=CC=CC=C1O2,CNP0054420.1,0.005312424153089523,0.004542122650891542,2616
NC(=O)C1=CC=CC=C1NC(=O)C1=CC=C(Cl)C=C1,CNP0032641.0,0.005293251480907202,0.004525730016175656,2617
COC1=CC=C(CC(=O)NCC2=CC=C3OCOC3=C2)C=C1,CNP0514572.0,0.005292427726089954,0.004525025705806911,2618
CC(C)(C)NC1=NC(Cl)=NC(N2CCOCC2)=N1,CNP0194248.0,0.005289484281092882,0.004522509060334414,2619
COC1=CC([C@H]2[C@H]3[C@H](N(C)C(=O)N(C)[C@H]3C)N(C)C(=O)N2C)=CC=C1O,CNP0276699.4,0.005279022268950939,0.004513564039953054,2620
CS(=O)(=O)N1CC[C@@H]2NC(=O)N(C3=CC=C(OC4=CC=CC=C4)C=C3)C(=O)[C@H]21,CNP0474284.1,0.005277021788060665,0.004511853628791866,2621
C[C@H](NC[C@@H]1COC2=CC=CC=C2O1)[C@@H]1COC2=CC=CC=C2O1,CNP0360160.3,0.005272120703011751,0.0045076632010750475,2622
COC1=CC(OC)=CC(C(=O)N[C@@H](C)CCC2=CC=CC=C2)=C1,CNP0509995.1,0.005269388202577829,0.004505326913204045,2623
O=C(CN1CCC2=CC3=C(C=C2C1)OCCCO3)NC1=CC=CC=C1,CNP0270838.0,0.005243490915745497,0.0044831847329623985,2624
O=C1N[C@H](CC2=CC3=CC=CC=C3N2)C(=O)N2CCC[C@@H]12,CNP0511339.3,0.005227725487202406,0.004469705291558056,2625
CC1(C)CN(C(=O)NCC2=CC=CC=C2)C[C@@H]2CN(CC3=CC=CC=N3)CCN21,CNP0259195.1,0.0052169919945299625,0.004460528155323117,2626
CN1C(=O)CC[C@H]1C1=NC(CNS(=O)(=O)C2=CC=CC=C2)=NO1,CNP0503566.1,0.0052145845256745815,0.004458469769451765,2627
CC(C)C[C@H](C(=O)N1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2)N1C=CC=C1,CNP0410156.1,0.005212613381445408,0.004456784441135822,2628
COC1=CC=CC=C1C1=CN2C[C@H](CNC3CCOCC3)OCC2=N1,CNP0568577.1,0.005155231803655624,0.00440772319212556,2629
O=S(=O)(NC[C@H]1CN2C=CN=C2CO1)C1=CC=CC=C1,CNP0208667.1,0.005153392907232046,0.004406150935683399,2630
COC1=CC=CC=C1[C@H](NC(=O)OC(C)(C)C)C(=O)O,CNP0599984.1,0.005147050134837627,0.004400727865286171,2631
COC1=CC=CC=C1C(=O)NC1=CC=C(C(C)=O)C=C1,CNP0503950.0,0.005146449431777,0.004400214264169336,2632
COC1=CC2=C(C=C1OC)[C@H](C)N(C(=O)C1=CC=CO1)CC2,CNP0321946.1,0.005142232868820429,0.0043966091028414655,2633
COCC(=O)N1C[C@@H]2C[C@H]1C(=O)N(CC(=O)O)C1=CC=CC=C1O2,CNP0014567.1,0.005141444504261017,0.00439593505114317,2634
COC1=CC=CC=C1CNC(=O)C1=CC(=O)C(OC)=CO1,CNP0305542.0,0.005136739928275347,0.00439191263867542,2635
COC1=CC=C2N=C(C3N[C@H](C(=O)O)CS3)C=CC2=C1,CNP0113107.1,0.005134142469614744,0.004389691811520605,2636
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)C1=CC=CC=C1)C2,CNP0273721.5,0.005126155447214842,0.00438286290736869,2637
O=C(NCC1CCOCC1)C1=CC(C2=CC=C3OCCC3=C2)=NN1,CNP0401626.0,0.005124440882354975,0.004381396954413503,2638
CC(C)C(=O)N1CCC2(CC1)CC(=O)N(CC1=CC=CC=C1)O2,CNP0528483.0,0.0050966208800673485,0.004357610852457583,2639
COC1=CC=CC(C2=C(CN3CCC4(CC3)OCCO4)C=NO2)=C1,CNP0533410.0,0.0050915987230837345,0.004353316908236594,2640
CN(CCC1=CC=CC=C1)C(=O)C(O)C(O)C1=CC=CC=C1,CNP0367512.0,0.005090898368507624,0.004352718105074017,2641
CC1(C)CN(C(=O)NCC2=CC=CC=C2)C[C@@H]2CN(CC3=CC=CN=C3)CCN21,CNP0017247.1,0.00508758332580328,0.004349883743561803,2642
CN1C2CC[C@H]1CC(OC(=O)C(O)C1=CC=CC=C1)C2,CNP0273721.1,0.005068597383797169,0.004333650763146579,2643
CC(C)(C)C1=CNC([C@@H]2COCCN2CC2=CC=CC=C2)=N1,CNP0004849.1,0.0050649698823690414,0.004330549249425531,2644
CC(C)[C@@H]1N=C(O)[C@H](CC2=CC=CC=C2)N=C1O,CNP0526243.1,0.0050458116456866264,0.004314168957062064,2645
CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)C=C1,CNP0011703.1,0.005045138765126467,0.0043135936441831306,2646
COC1=CC=C(CNC(=O)C2=CC=C(Br)C=C2)C=C1,CNP0555636.0,0.005045122001320124,0.004313579311128706,2647
COC[C@@H]1C[C@H](N2C=C(NC(C)=O)C=N2)CN1CC1=CSC=C1,CNP0555934.1,0.005035764537751675,0.004305578679777682,2648
O=C1O[C@H](N2C(=O)CC[C@H]2C(=O)NCC2=CC=CO2)C2=CC=CC=C12,CNP0374482.3,0.005027653183788061,0.004298643472138793,2649
O=C1CC2(CCN(CC3=CC=CN=C3)CC2)ON1CC1=CC=CC=C1,CNP0558533.0,0.005025573540478945,0.0042968653771094985,2650
COC1=CN(CC(=O)N2CCC3=CC=CC=C3C2)C(CO)=CC1=O,CNP0398809.0,0.005022760480642319,0.004294460210949181,2651
COC1=CC2=C(C=C1OC)CN(C(=O)CC1=CC=CC=C1)CC2,CNP0409742.0,0.004995750263333321,0.004271366475149988,2652
O=C1CC2(CCN(CC3=CC=NC=C3)CC2)ON1CC1=CC=CC=C1,CNP0605979.0,0.004993584472686052,0.004269514724146575,2653
CC(C)N1CC[C@H](C2=NN=C(C3=CC=CN=C3)O2)C1,CNP0328427.1,0.00499342055991292,0.004269374578725547,2654
C[C@@H]1CC2=CC=CC=C2N1NC(=O)CC1=CC=CC=C1,CNP0448704.1,0.004978084936738014,0.004256262620911002,2655
O=C(O)CN1C(=O)[C@@H]2C[C@@H](CN2C(=O)C2=CC=CC=C2)OC2=CC=CC=C21,CNP0116674.1,0.004976550117135048,0.004254950350150467,2656
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@@H](CO)C1=CC=CC=C1)C2,CNP0231295.19,0.0049705724231898785,0.004249839421827345,2657
CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](O)C1=CC=CC=C1)C2,CNP0273721.7,0.004936816170811653,0.004220977826043962,2658
CN1CCC(N[C@@H]2C3CO[C@H](O3)[C@H](N3C=NC4=CC=CC=C43)[C@H]2O)CC1,CNP0006365.1,0.0049354201182723045,0.00421978420112282,2659
CCN1CCC2(CC1)N=C(C1=CC=CC=C1O)C[C@@H](C1=CC=C(C)C=C1)N2,CNP0522748.2,0.004896173719316721,0.004186228530015797,2660
NCC[C@H](CC1=CC=CC=C1)C1=CC=C2OCOC2=C1,CNP0366809.1,0.0048847380094230175,0.004176450998056681,2661
COC1=CC=CC=C1NC(=O)N1CCC2(CC1)CC(=O)N(C)O2,CNP0566156.0,0.004864436574280262,0.004159093271009624,2662
COC1=CC=C(C(=O)NC2=CC=C(Cl)C=C2)C=C1OC,CNP0560955.0,0.004835729952901602,0.004134549109730871,2663
COC(=O)C1C2CCC(CC1OC(=O)C1=CC=CC=C1)N2,CNP0174012.0,0.00481798779219389,0.004119379562325774,2664
CN1C[C@H]2CN(C(=O)NCC3=CC=CC=C3)CCN2C1=O,CNP0380209.1,0.004809293895959854,0.0041119462810456755,2665
O=C1C=C(CO)OC(CN2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)=C1O,CNP0126520.2,0.004752839915454388,0.0040636781277135015,2666
CN1CCOC(OC(=O)NC2=CC=CC=C2)C1,CNP0011320.0,0.004752463195472956,0.004063356032129376,2667
COC1=CC=C(C2=CNC([C@@H]3COCCN3C3CCN(C)CC3)=N2)C=C1,CNP0372378.1,0.004750862251967192,0.004061987225431947,2668
COC1=CC=C(C2=CC=C3NC(=O)[C@@H]4C[C@@H](OC)CN4C(=O)C3=C2)C=C1,CNP0063358.1,0.004738287068903446,0.004051235443912448,2669
Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)C1=CC=CC=C1)C2,CNP0273721.8,0.004735528491437435,0.004048876860179007,2670
CC(C)(C)OC(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)O,CNP0027823.1,0.004717065952718258,0.004033091389574109,2671
C[C@H]1C[C@@H]2[C@@H](CC(=O)N2CC2=CC=CC=C2)[C@@H]1CNC1CCN(C)CC1,CNP0557519.1,0.004716701339930296,0.004032779645640404,2672
COCC(=O)N[C@H]1C[C@@H](CC2=NOC(C3=CC=CC=C3)=C2)C1(C)C,CNP0404966.1,0.004714304581284523,0.004030730416998267,2673
CC(=CC1=NC(=O)C2=CC=CC=C2N1)CC(C)CC(C)C,CNP0332744.0,0.004712128080427647,0.004028869508765638,2674
C[C@H](CC(=O)N1C(=O)OC[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,CNP0089783.1,0.004711030516773462,0.004027931091841311,2675
CC(=O)C1=CC=CC(NC(=O)N2C[C@H]3C[C@@H](C2)C2=CC=CC(=O)N2C3)=C1,CNP0207020.1,0.00469968793913722,0.0040182331879623214,2676
COC1=CC=C(NC(=O)C2=CC(OC)=C(OC)C(OC)=C2)C=C1,CNP0579103.0,0.00469718175008893,0.0040160903963260336,2677
O=C(NC[C@H]1NCCC2=CC=CC=C21)C1=CC=CC=C1,CNP0254773.1,0.00469698291271925,0.004015920390374957,2678
CC1=CC=C(NC(=O)[C@@H]2CCC(=O)N2[C@@H]2OC(=O)C3=CC=CC=C32)C(C)=C1,CNP0259319.3,0.004687792621552944,0.004008062691427768,2679
CN1C(=O)[C@H](O)[C@H](C2=CC=CC=C2)[C@@H]1[C@H](O)C1=CC=CC=C1,CNP0284948.12,0.004663006402552128,0.00398687047418207,2680
COC1=CC=C2NC(=O)[C@@]3(CCN(C(=O)C4=CC=CS4)C3)C2=C1,CNP0493890.2,0.004624100401997566,0.003953605843707919,2681
COC1=CC=CC=C1[C@H](CNC(=O)C1=CC=C(C(C)(C)C)C=C1)N(C)C,CNP0558932.1,0.004613264463841915,0.003944341116584837,2682
CC(C)[C@@H](CC(=O)N[C@H]1CCOC(C)(C)C1)C1=CC=CC=C1,CNP0285487.4,0.004611854907125235,0.003943135945592075,2683
O=C(O)C[C@@H]1CCN(C(=O)C2=CC=CO2)C[C@@H]1CC1=NCCC2=CC=CC=C12,CNP0014218.1,0.004608480725437403,0.00394025102024898,2684
O=C(NCCC1=CC=CC=C1)C1=CC=CC=C1Cl,CNP0583398.0,0.004604237154126167,0.003936622766777873,2685
COC1=CC2=C(C=C1OC)[C@@H]1[C@@H](O)CC=C3CCN(C2)[C@@H]31,CNP0290453.2,0.0045850216411054134,0.0039201935031451295,2686
CC(C)(C)CCN1C[C@@H]2OC3=CC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0380854.1,0.0045799147337675095,0.003915827097371219,2687
O=C(NC[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2CN1CCSCC1)C1=CC=CC=C1,CNP0011437.1,0.0045776935294270515,0.00391392796766013,2688
O=C1O[C@@H](N2C(=O)CC[C@H]2C(=O)NCC2=CC=CO2)C2=CC=CC=C12,CNP0374482.2,0.004564540460705757,0.0039026820939034217,2689
CC[C@@H](C)C(=O)NC1=NC=C2C(=O)C[C@H](C3=CC=CO3)CC2=N1,CNP0366077.2,0.004561025649309158,0.003899676930159332,2690
COC1=CC=C([C@H](CNC(=O)C2=CC=C(C)C=C2)N2CCOCC2)C=C1,CNP0603937.2,0.004554344806820154,0.0038939648098312326,2691
COC1=CC=C(C(=O)NCC2=CC=C(C(=O)O)C=C2)C=C1OC,CNP0603017.0,0.004552438855171204,0.0038923352211713805,2692
CCC1=CC=CC=C1NC(=O)CC1=CC=C(OC)C=C1,CNP0498618.0,0.0045384508557617664,0.00388037548167631,2693
CCOC(=O)NC[C@@H]1C2=CC=CC=C2CCN1C(=O)OCC,CNP0070834.1,0.004520588554441929,0.0038651032140478475,2694
COC1=CC=C([C@H]2N3C[C@@]4(C)CN2C[C@@](C)(C3)[C@@H]4N)C=C1,CNP0310019.2,0.004508200101554394,0.003854511086829007,2695
CC(C)(C)OCC(O)CN1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2.Cl,CNP0203429.1,0.0045070769265294075,0.003853550772182643,2696
O=C(C1=CC=CC(Cl)=C1)N1CC2(CC(=O)N(CC3CC3)O2)C1,CNP0565191.0,0.004506103694438934,0.0038527186587452903,2697
CC(C)N1CC[C@H](C2=NN=C(C3=CC=CC=C3)O2)C1,CNP0083736.1,0.004499789327383041,0.003847319874912501,2698
COC1=CC=CC2=C1[C@H]1CO[C@H]3C4C[C@H](C(=O)O)C([C@@H](C2)N13)N4C,CNP0227963.3,0.004484385251998901,0.003834149390459061,2699
C[C@H]1/C(=C\C2=CC=C(CO)O2)C(=O)C2=CC=NC=C21,CNP0333553.1,0.0044768876396119595,0.0038277389318682243,2700
COCC(=O)N1CC[C@H]2NC(=O)N(C3=CC=C(C(C)C)C=C3)C(=O)[C@@H]21,CNP0437755.2,0.004471875261515379,0.00382345334859565,2701
O=C(N[C@H]1CCN2C(=O)C3=CC=CC=C3NC(=O)[C@@H]2C1)C1=CC=NC=C1,CNP0248245.1,0.004448407329618931,0.0038033882668241864,2702
O=C(N[C@H]1CCN2C(=O)C3=CC=CC=C3NC(=O)[C@@H]2C1)C1=CC=CN=C1,CNP0156550.1,0.004430939443409443,0.0037884532241150744,2703
CC(C)C[C@H](N)C(=O)NC1=CC=C2C=CC=CC2=C1,CNP0193975.1,0.004393931943923235,0.0037568118120543644,2704
CC(C)(C)C(=O)N[C@H]1C[C@@H](CC2=NOC(CO)=C2)C1(C)C,CNP0170035.1,0.004393590148538351,0.0037565195770002894,2705
CC(C)[C@@H](CO)NC(=O)[C@H](C)N1CC2=CC=CC=C2C1=O,CNP0197259.1,0.004388572182506323,0.003752229216042906,2706
CC(C)NC(=O)N1CC[C@H](C2=NN=C(C3=CC=CC=C3)O2)C1,CNP0295297.1,0.004373062867671251,0.003738968751858921,2707
CC(C)(C)CC(=O)N1CCN2[C@@H](C1)CN(C(=O)NCC1=CC=CC=C1)CC2(C)C,CNP0017267.1,0.00437104981392622,0.003737247590906917,2708
O=C(NC1=CC=CC=C1)N1CC2(CC(=O)N(CC3CC3)O2)C1,CNP0526750.0,0.004365552216768265,0.0037325471453368672,2709
O=C(NC1=CC=CC=C1C(=O)O)C1=CC=CC=C1,CNP0171583.0,0.004360934719443321,0.003728599185124039,2710
O=C(NC1=CC=CC=C1)C1=CC=CC(S(=O)(=O)O)=C1,CNP0438354.0,0.00436072563752532,0.0037284204200841477,2711
